Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"18/01/2016","72 SUMMERHILL NORTH, ST LUKE'S, CORK","","Cork","€323,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","8 Pearse Road, Enniscorthy","","Wexford","€84,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","8 SILVER MEWS, SILVER ST, NENAGH","","Tipperary","€65,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","84 CHURCH HILL, CHURCH ST, TULLAMORE","","Offaly","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","88 HAMPTON PARK, ST HELENS WOOD, BOOTERSTOWN","","Dublin","€650,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","90 MEADOW GATE, GOREY, WEXFORD","","Wexford","€157,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","APT 1 DUN AOIBHINN, WALSH RD, DUNGARVAN","","Waterford","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","APT 14 BLOCK 1 ARD AOIBHINN, CRADDOCKSTOWN ROAD, NAAS","","Kildare","€136,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","APT 8, SMITHFIELD VILLAGE, SMITHFIELD DUBLIN 7","Dublin 7","Dublin","€235,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","BALLYGORTA, SUMMERHILL, MEATH","","Meath","€240,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","BALLYRUSSELL, MIDLETON, CORK","","Cork","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","Balrath North, Delvin","","Westmeath","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","CASTLETOWN, FINNEA, MULLINGAR","","Westmeath","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","CASTLEWHITE, GOREY, WEXFORD","","Wexford","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","COOLROE, BALLYCULLANE, NEW ROSS","","Wexford","€137,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","COTTAGE 6, BORRMOUNT VILLAGE, ENNISCORTHY","","Wexford","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","CREGGY, THE PIGEONS, ATHLONE","","Westmeath","€71,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","CURRIHEVERN, LISLEVANE, BANDON","","Cork","€29,340.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","DRUMHOME, BALLINTRA, CO. DONEGAL","","Donegal","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","KEENAGH BEG, BALLINA, MAYO","","Mayo","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","KILMURRY, MARTINSTOWN, KILMALLOCK","","Limerick","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","KNOCKNIVVANE, BALLYMACELLIGOTT, TRALEE","","Kerry","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","LISIEUX, THE WILLOWS, BEAUFORT PLACE","","Meath","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","Magherabeg, Oughterard, Co. Galway","","Galway","€30,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","No. 29 Chesnut Grove, Tulsk","","Roscommon","€64,317.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"18/01/2016","No. 8 Ard Aoibheann, Tawnalary, Donegal Town","","Donegal","€175,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"18/01/2016","No. 8, Cleaboy Avenue","","Waterford","€158,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","NUTMEG COTTAGE, GRAGEEN, KILLINICK","","Wexford","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","ORCHARD END, CASTLETOWN, PALLASKENRY","","Limerick","€69,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","PARKVIEW, BALLYDAHEEN, YOUGHAL","","Cork","€247,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","REDBARN COTTAGE, REDBARN, YOUGHAL","","Cork","€111,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","RIVERVIEW, COOLMOREEN, INNISHANNON","","Cork","€260,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","SMITHS TOWN SCHOOL HOUSE, CASTLECOMER, KILKENNY","","Kilkenny","€66,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","SWILLY ROAD, BUNCRANA, CO DONEGAL","","Donegal","€60,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","THE GABLE, KILCAHILL, CLAREGALWAY","","Galway","€295,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","TULLYCROSS, LOWER WARREN, BAYLIN","","Westmeath","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","TURSILLAGH HOUSE, TRALEE, KERRY","","Kerry","€280,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","UNIT 133 GLASAN STUDENT VILLAGE, BALLYBANE RD, MERVUE","","Galway","€95,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"18/01/2016","VILLA FLANDERS, 8 STILLORGAN GROVE, STILLORGAN","","Dublin","€680,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","1 BOLTON COURT, BOLTON ST, DUBLIN 1","Dublin 1","Dublin","€149,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","1 The Gate, Millers Glen, Swords","","Dublin","€308,654.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","10 THE CRESCENT, MILLERS GLEN, SWORDS","","Dublin","€231,666.67","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","100 TIMBERMILLS, ARTANE DUBLIN 5, DUBLIN","Dublin 5","Dublin","€44,966.20","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","103 GLENHEIGHTS PARK, BALLYVOLANE, CORK","","Cork","€179,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","11 CNOC AOIBHEANN, CLERIHAN, CLONMEL","","Tipperary","€135,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","11 COLLEGE CRT, BALLYTRUCKLE, WATERFORD","","Waterford","€140,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","11 woodford green, newtowngore","","Leitrim","€45,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","119 BARTON RD EAST, DUNDRUM, DUBLIN 14","Dublin 14","Dublin","€675,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","13 The Grove, Sallins Park, Sallins Road Naas","","Kildare","€228,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","13 woodford green, newtowngore","","Leitrim","€45,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","14 GORTBEG AVE, FINGLAS SOUTH, DUBLIN 11","Dublin 11","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","146 ST HELENS VILLAGE, KILRANE, WEXFORD","","Wexford","€128,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","18 SADDLERS GROVE, OLD NAVAN RD, MULHUDDART DUBLIN 15","Dublin 15","Dublin","€187,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","18 SPRINGDALE, CONVENT ROAD, CLAREMORRIS","","Mayo","€84,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","18 woodford green, newtowngore","","Leitrim","€35,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","2 BARRACK ROAD, GLENCULLEN, CO DUBLIN","","Dublin","€475,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","2 GARRYBAWN, AVENUE ROAD, DUNDALK","","Louth","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","2 HADDINGTON PARK, ALBERT RD UPPER, GLENAGEARY","","Dublin","€670,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","2 Johnstown Bridge, Johnstown, Waterford","","Waterford","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","2 LINDISFARNE AVE, CLONDALKIN, DUBLIN 22","Dublin 22","Dublin","€220,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","2 VILLA TERRACE ST JOHNS, CARRICK ON SUIR, TIPPERARY","","Tipperary","€90,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","207 GROTTO VIEW, ATHLONE, CO WESTMEATH","","Westmeath","€61,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","22 Pairc Ardsheelane, Sneem","","Kerry","€101,322.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","24 Oak Drive, Hillview","","Waterford","€141,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","25 CARRAIG BEAG, COOTEHILL CO. CAVAN","","Cavan","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","25 PRIMROSE ST, DUBLIN 7, DUBLIN","Dublin 7","Dublin","€265,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","25 STOCKING WOOD MANOR, RATHFARNHAM, DUBLIN 16","","Dublin","€323,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","26 Shandon Street, Dungarvan","","Waterford","€129,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","29 CUIRT SEOIGE, BOTHERMORE, CO. GALWAY","","Galway","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","29 LAWRENCE GROVE, CLONTARF, DUBLIN 3","Dublin 3","Dublin","€495,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","31 ABBEY VALE, BALLYHAUNIS, MAYO","","Mayo","€48,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","321 WILLOW CLOSE ELM PARK, CASTLETROY, LIMERICK","","Limerick","€105,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","34 PORTERSFIELD, CLONSILLA, DUBLIN 15","Dublin 15","Dublin","€195,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","36 CYPRESS GROVE, LOUGHBOY, KILKENNY","","Kilkenny","€137,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","37 PINEWOOD DRIVE, GLASNEVIN, DUBLIN 11","","Dublin","€435,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","38 LOWER NEWCASTLE, NEWCASTLE, GALWAY","","Galway","€250,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","3B Vale Road, Arklow","","Wicklow","€80,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","4 GLEANN ARAS VIEW, GRENAGH, CORK","","Cork","€180,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","407 MARKET MEWS, MARYBOROUGH VILLAGE, PORTLAOISE","","Laois","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","41 SUMMERFIELD, CASTLEBAR, MAYO","","Mayo","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","45 FORSTER PLACE, FORSTER ST, GALWAY","","Galway","€203,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","5 LEE DRIVE, BALLINORIG, TRALEE","","Kerry","€122,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","5 Oakley Dr, Grantstown Village, Williamstown Rd","","Waterford","€380,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","53 WOODVIEW HEIGHTS, LUCAN, DUBLIN","","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","55 BEECHWOOD PARK, CONVOY, DONEGAL","","Donegal","€58,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","6 MOUNT PLEASANT, CALHAME, LETTERKENNY DONEGAL","","Donegal","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","64 CASTLELAND PARK WAY, BALBRIGGAN","","Dublin","€198,200.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","65 BOWBRIDGE PLACE, KILMAINHAM, DUBLIN 8","","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","65 COLLEGE PARK, NEWBRIDGE, KILDARE","","Kildare","€166,666.66","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","65 VIKING HARBOUR APTS, USHERS ISLAND, DUBLIN 8","Dublin 8","Dublin","€138,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","68 COOLRAINE HEIGHTS, ENNIS RD, LIMERICK","","Limerick","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","7 BRENT WAY ASTON VILLAGE, TERMONFELKIN RD, DROGHEDA","","Louth","€83,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","7 CENTENARY ROW, OLD YOUGHAL RD, CORK","","Cork","€120,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","7 MOUNTFIELD LAWN, MALAHIDE, DUBLIN","","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","7 ROSSBERRY PLACE, LUCAN, DUBLIN","","Dublin","€271,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","7 THE HEADLANDS, PUTLAND ROAD, BRAY","","Wicklow","€325,100.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","7 WOOD VIEW, BALLYVOLANE, CO CORK","","Cork","€135,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","73 SANDYFORD DOWNS, SANDYFORD, DUBLIN 18","Dublin 18","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","77 CASTLEDAWSON, ROCK RD, SION HILL","","Dublin","€585,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","78 WOODLAWN, ALLENWOOD, CO KILDARE","","Kildare","€232,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","8 BARR AILLE, GLENANAIL, TUAM RD","","Galway","€320,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","9 EARL COURT, ADELAIDE RD, DUBLIN 2","Dublin 2","Dublin","€290,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","APT 10, 18 RAILWAY ROAD, CLONGRIFFIN","Dublin 13","Dublin","€77,281.14","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","APT 1, 23 PEARSE ST, MULLINGAR","","Westmeath","€85,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","Apt 63 Church Avneue, Eden Gate, Delgany","","Wicklow","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","APT 8, 20 RAILWAY RD, CLONGRIFFIN","Dublin 13","Dublin","€92,063.33","Yes","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","BAILE LIAM, SPIDDAL, COUNTY GALWAY","","Galway","€101,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","Ballinacourty, Glenroe, Kilmallock","","Limerick","€180,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","BALLYDUFF BEG, INAGH, CO CLARE","","Clare","€25,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","BOAT HOUSE  OYSTER LANE, CULLEENDUFF, STRANDHILL","","Sligo","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","BRAMBLEDOWN, GLENAMUCK RD, CARRICKMINES","Dublin 18","Dublin","€1,525,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","DOOMORE, TUBBERCURRY, SLIGO","","Sligo","€42,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","Grange Hall Housing Estate, Cookestown, Dunshaughlin","","Meath","€100,000.00","No","No","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","KNOCKMOONEY, SLANE, COUNTY MEATH","","Meath","€153,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","LIOSCARRAIG, WINDGATE RD, HOWTH","Dublin 13","Dublin","€1,700,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","LISDUFF BALLYNOE, WHITESCROSS, CO CORK","","Cork","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","LISNAVEANE, SWANS CROSS, MONAGHAN","","Monaghan","€10,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","LONGFIELD, CARRICKMACROSS, MONAGHAN","","Monaghan","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","MASSBROOK LOWER, BOFEENAUN, BALLINA","","Mayo","€117,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"19/01/2016","MOHANAGH, SKIBBEREEN, CO CORK","","Cork","€50,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","MONEEN, LOUISBURGH, MAYO","","Mayo","€51,666.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","NO 2 CASTLEHAVEN, DANECASTLE, CARRICK ON BANNOW","","Wexford","€175,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","SHANVALLY, STONEYISLAND, PORTUMNA","","Galway","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","ST AIDANS, JAMES STREET, KILTIMAGH","","Mayo","€45,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"19/01/2016","TURRETT ST, BALLINGARRY, LIMERICK","","Limerick","€67,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","1 ABBEY COURT, CLANE, KILDARE","","Kildare","€365,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","1 DRUMHARLOW, CARRICK ON SHANNON, LEITRIM","","Leitrim","€55,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","10 Birch Grove, Kill Avenue, Dun Laoghaire","","Dublin","€428,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","10 LAGHTAGOONA, COROFIN, CLARE","","Clare","€249,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","10 The Forge, Railway Street, Dublin 1","Dublin 1","Dublin","€147,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","10 The Hermitage, Macroom","","Cork","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","103 LIOSMOR, CAPPAGH RD BARNA, GALWAY","","Galway","€305,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","11 ABBEY DR, RIVERSTON ABBEY, NAVAN RD DUBLIN 7","Dublin 7","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","11 LIME WOODS, KILGARVAN, CO KERRY","","Kerry","€70,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","11 RICHMOND HOUSE, RICHMOND HILL, MONKSTOWN","","Dublin","€410,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"20/01/2016","11 Rochelle, Old Blackrock Road, Cork","","Cork","€200,000.00","No","No","Second-Hand Dwelling house /Apartment",""
